,idx_artist_mbtags,year
3874,0,1982
3875,0,2000
3876,0,0
3877,0,2008
3878,0,0
3879,0,0
3880,0,0
3881,0,0
3882,0,1989
3883,0,0
3884,0,0
3885,0,1989
3886,0,0
3887,0,1966
3888,0,1989
3889,0,0
3890,0,1997
3891,0,0
3892,0,0
3893,0,2008
3894,0,2005
3895,0,0
3896,0,2000
3897,0,0
3898,0,0
3899,0,0
3900,0,1956
3901,0,1930
3902,0,0
3903,0,2005
3904,0,0
3905,0,2003
3906,0,2009
3907,0,1991
3908,0,0
3909,0,0
3910,0,1998
3911,0,0
3912,0,2009
3913,0,2009
3914,0,1987
3915,0,2009
3916,0,0
3917,0,2001
3918,0,1994
3919,0,0
3920,0,1999
3921,0,1973
3922,0,0
3923,0,2009
3924,0,1995
3925,0,1996
3926,0,1988
3927,0,1986
3928,0,0
3929,0,2007
3930,0,1998
3931,0,0
3932,0,1999
3933,0,1980
3934,0,0
3935,0,1997
3936,0,2003
3937,0,0
3938,0,2007
3939,0,2005
3940,0,0
3941,0,0
3942,0,2005
3943,0,1996
3944,0,2004
3945,0,0
3946,0,2003
3947,0,2003
3948,0,0
3949,0,1999
3950,0,0
3951,0,1985
3952,0,0
3953,0,0
3954,0,0
3955,0,0
3956,0,1993
3957,0,2001
3958,0,0
3959,0,0
3960,0,0
3961,0,0
3962,0,1979
3963,0,0
3964,0,2007
3965,0,0
3966,0,0
3967,0,1977
3968,0,0
3969,0,0
3970,0,0
3971,0,0
3972,0,2009
3973,0,0
3974,0,0
3975,0,0
3976,0,0
3977,0,0
3978,0,0
3979,0,2003
3980,0,2005
3981,0,2004
3982,0,0
3983,0,1947
3984,0,2005
3985,0,1983
3986,0,0
3987,0,0
3988,0,0
3989,0,2001
3990,0,2001
3991,0,2003
3992,0,0
3993,0,1997
3994,0,2008
3995,0,2010
3996,0,0
3997,0,2008
3998,0,1992
3999,0,0
4000,0,1994
4001,0,0
4002,0,2009
4003,0,2007
4004,0,0
4005,0,0
4006,0,2008
4007,0,0
4008,0,2005
4009,0,0
4010,0,2003
4011,0,2009
4012,0,0
4013,0,2008
4014,0,2006
4015,0,0
4016,0,2000
4017,0,1988
4018,0,2009
4019,0,0
4020,0,0
4021,0,0
4022,0,2002
4023,0,0
4024,0,2006
4025,0,0
4026,0,1998
4027,0,0
4028,0,0
4029,0,1992
4030,0,2006
4031,0,2006
4032,0,1998
4033,0,2009
4034,0,0
4035,0,0
4036,0,0
4037,0,2010
4038,0,0
4039,0,0
4040,0,2007
4041,0,0
4042,0,1997
4043,0,0
4044,0,0
4045,0,0
4046,0,2001
4047,0,1983
4048,0,0
4049,0,0
4050,0,1994
4051,0,0
4052,0,0
4053,0,0
4054,0,0
4055,0,1993
4056,0,2006
4057,0,0
4058,0,1956
4059,0,1990
4060,0,0
4061,0,2005
4062,0,0
4063,0,1993
4064,0,2000
4065,0,2008
4066,0,0
4067,0,0
4068,0,1998
4069,0,2001
4070,0,0
4071,0,2009
4072,0,0
4073,0,1993
4074,0,0
4075,0,2008
4076,0,2006
4077,0,0
4078,0,0
4079,0,0
4080,0,0
4081,0,0
4082,0,2007
4083,0,1995
4084,0,0
4085,0,2009
4086,0,2001
4087,0,0
4088,0,0
4089,0,0
4090,0,0
4091,0,2000
4092,0,0
4093,0,0
4094,0,1988
4095,0,2000
4096,0,2000
4097,0,0
4098,0,1996
4099,0,0
4100,0,1977
4101,0,1995
4102,0,0
4103,0,0
4104,0,0
4105,0,0
4106,0,1995
4107,0,2009
4108,0,0
4109,0,2007
4110,0,0
4111,0,0
4112,0,0
4113,0,0
4114,0,1982
4115,0,0
4116,0,2002
4117,0,0
4118,0,2005
4119,0,1997
4120,0,2009
4121,0,1999
4122,0,0
4123,0,2002
4124,0,0
4125,0,1982
4126,0,0
4127,0,1999
4128,0,1993
4129,0,0
4130,0,2008
4131,0,2006
4132,0,2003
4133,0,0
4134,0,0
4135,0,2004
4136,0,1989
4137,0,2007
4138,0,1991
4139,0,0
4140,0,1996
4141,0,2001
4142,0,2002
4143,0,0
4144,0,2007
4145,0,1997
4146,0,0
4147,0,0
4148,0,2003
4149,0,1998
4150,0,2008
4151,0,0
4152,0,0
4153,0,0
4154,0,2002
4155,0,1998
4156,0,0
4157,0,2006
4158,0,1987
4159,0,2006
4160,0,0
4161,0,0
4162,0,1985
4163,0,1998
4164,0,2005
4165,0,2000
4166,0,2004
4167,0,2002
4168,0,0
4169,0,1992
4170,0,0
4171,0,0
4172,0,1995
4173,0,1985
4174,0,1997
4175,0,0
4176,0,0
4177,0,0
4178,0,2001
4179,0,1994
4180,0,2006
4181,0,2004
4182,0,0
4183,0,0
4184,0,2003
4185,0,2001
4186,0,0
4187,0,0
4188,0,0
4189,0,2003
4190,0,1996
4191,0,2008
4192,0,0
4193,0,2002
4194,0,2002
4195,0,2001
4196,0,2005
4197,0,0
4198,0,0
4199,0,2001
4200,0,2009
4201,0,0
4202,0,0
4203,0,2006
4204,0,1998
4205,0,0
4206,0,1994
4207,0,0
4208,0,0
4209,0,1996
4210,0,0
4211,0,0
4212,0,0
4213,0,0
4214,0,1968
4215,0,2006
4216,0,1980
4217,0,0
4218,0,0
4219,0,0
4220,0,0
4221,0,1992
4222,0,0
4223,0,2003
4224,0,0
4225,0,2010
4226,0,2003
4227,0,0
4228,0,0
4229,0,0
4230,0,1972
4231,0,0
4232,0,0
4233,0,2000
4234,0,2007
4235,0,0
4236,0,0
4237,0,0
4238,0,0
4239,0,0
4240,0,2009
4241,0,2006
4242,0,2004
4243,0,0
4244,0,0
4245,0,0
4246,0,0
4247,0,0
4248,0,2004
4249,0,2005
4250,0,2005
4251,0,0
4252,0,1996
4253,0,1970
4254,0,1982
4255,0,1997
4256,0,0
4257,0,1995
4258,0,1994
4259,0,2005
4260,0,0
4261,0,0
4262,0,0
4263,0,1995
4264,0,0
4265,0,0
4266,0,2000
4267,0,0
4268,0,0
4269,0,2007
4270,0,2008
4271,0,2007
4272,0,1997
4273,0,2007
4274,0,2003
4275,0,0
4276,0,0
4277,0,0
4278,0,0
4279,0,0
4280,0,1999
4281,0,0
4282,0,0
4283,0,0
4284,0,1996
4285,0,1995
4286,0,1991
4287,0,0
4288,0,0
4289,0,0
4290,0,0
4291,0,2007
4292,0,0
4293,0,0
4294,0,2002
4295,0,0
4296,0,0
4297,0,1954
4298,0,0
4299,0,1981
4300,0,2005
4301,0,0
4302,0,0
4303,0,2008
4304,0,2002
4305,0,0
4306,0,1986
4307,0,1996
4308,0,0
4309,0,1993
4310,0,0
4311,0,0
4312,0,0
4313,0,0
4314,0,0
4315,0,0
4316,0,0
4317,0,0
4318,0,1995
4319,0,2005
4320,0,1993
4321,0,2007
4322,0,0
4323,0,1991
4324,0,0
4325,0,0
4326,0,1978
4327,0,0
4328,0,2000
4329,0,0
4330,0,2004
4331,0,0
4332,0,1997
4333,0,0
4334,0,1985
4335,0,0
4336,0,0
4337,0,0
4338,0,1977
4339,0,0
4340,0,2005
4341,0,0
4342,0,0
4343,0,0
4344,0,2004
4345,0,2004
4346,0,0
4347,0,2006
4348,0,0
4349,0,0
4350,0,1962
4351,0,2009
4352,0,0
4353,0,0
4354,0,1993
4355,0,2009
4356,0,2009
4357,0,1997
4358,0,0
4359,0,0
4360,0,1976
4361,0,0
4362,0,0
4363,0,1987
4364,0,0
4365,0,0
4366,0,0
4367,0,0
4368,0,0
4369,0,0
4370,0,2009
4371,0,0
4372,0,0
4373,0,0
4374,0,2004
4375,0,0
4376,0,2007
4377,0,0
4378,0,2007
4379,0,0
4380,0,1992
4381,0,0
4382,0,0
4383,0,2000
4384,0,0
4385,0,2008
4386,0,2009
4387,0,0
4388,0,1994
4389,0,0
4390,0,2004
4391,0,0
4392,0,2007
4393,0,0
4394,0,0
4395,0,0
4396,0,1992
4397,0,0
4398,0,0
4399,0,2007
4400,0,0
4401,0,0
4402,0,0
4403,0,2000
4404,0,2007
4405,0,1996
4406,0,1995
4407,0,0
4408,0,0
4409,0,2000
4410,0,2004
4411,0,0
4412,0,0
4413,0,0
4414,0,0
4415,0,0
4416,0,2009
4417,0,0
4418,0,0
4419,0,1995
4420,0,2003
4421,0,2004
4422,0,0
4423,0,0
4424,0,1976
4425,0,0
4426,0,0
4427,0,0
4428,0,1997
4429,0,2007
4430,0,0
4431,0,0
4432,0,1977
4433,0,2007
4434,0,0
4435,0,2001
4436,0,1995
4437,0,0
4438,0,0
4439,0,2003
4440,0,0
4441,0,0
4442,0,0
4443,0,0
4444,0,2005
4445,0,0
4446,0,1968
4447,0,0
4448,0,1977
4449,0,0
4450,0,2008
4451,0,0
4452,0,0
4453,0,1988
4454,0,0
4455,0,2003
4456,0,0
4457,0,0
4458,0,2004
4459,0,2006
4460,0,0
4461,0,0
4462,0,0
4463,0,0
4464,0,0
4465,0,0
4466,0,2009
4467,0,1994
4468,0,0
4469,0,1997
4470,0,1991
4471,0,0
4472,0,0
4473,0,0
4474,0,0
4475,0,2010
4476,0,2005
4477,0,1994
4478,0,0
4479,0,2009
4480,0,2010
4481,0,0
4482,0,0
4483,0,0
4484,0,1995
4485,0,0
4486,0,0
4487,0,0
4488,0,0
4489,0,0
4490,0,1982
4491,0,0
4492,0,1987
4493,0,0
4494,0,0
4495,0,2008
4496,0,2001
4497,0,0
4498,0,1964
4499,0,1975
4500,0,2009
4501,0,1994
4502,0,1987
4503,0,0
4504,0,1995
4505,0,0
4506,0,1999
4507,0,0
4508,0,0
4509,0,0
4510,0,2007
4511,0,1999
4512,0,0
4513,0,0
4514,0,0
4515,0,0
4516,0,0
4517,0,2003
4518,0,0
4519,0,2006
4520,0,0
4521,0,0
4522,0,1974
4523,0,0
4524,0,0
4525,0,0
4526,0,0
4527,0,2007
4528,0,2003
4529,0,0
4530,0,2007
4531,0,1991
4532,0,2001
4533,0,2006
4534,0,0
4535,0,2006
4536,0,2005
4537,0,0
4538,0,0
4539,0,0
4540,0,1979
4541,0,0
4542,0,0
4543,0,2006
4544,0,0
4545,0,0
4546,0,0
4547,0,0
4548,0,2003
4549,0,1998
4550,0,0
4551,0,2004
4552,0,0
4553,0,0
4554,0,0
4555,0,1982
4556,0,1982
4557,0,2004
4558,0,0
4559,0,0
4560,0,1971
4561,0,1968
4562,0,2000
4563,0,0
4564,0,1998
4565,0,0
4566,0,0
4567,0,0
4568,0,0
4569,0,0
4570,0,2004
4571,0,0
4572,0,0
4573,0,0
4574,0,0
4575,0,0
4576,0,0
4577,0,0
4578,0,0
4579,0,0
4580,0,2000
4581,0,2000
4582,0,1966
4583,0,0
4584,0,0
4585,0,0
4586,0,0
4587,0,0
4588,0,0
4589,0,2008
4590,0,1996
4591,0,2001
4592,0,1992
4593,0,0
4594,0,1996
4595,0,1994
4596,0,2000
4597,0,1989
4598,0,0
4599,0,0
4600,0,0
4601,0,0
4602,0,2006
4603,0,0
4604,0,0
4605,0,0
4606,0,0
4607,0,1998
4608,0,0
4609,0,2007
4610,0,1994
4611,0,2004
4612,0,0
4613,0,1995
4614,0,2006
4615,0,2006
4616,0,1998
4617,0,0
4618,0,0
4619,0,0
4620,0,1993
4621,0,0
4622,0,0
4623,0,2003
4624,0,0
4625,0,1965
4626,0,1998
4627,0,0
4628,0,0
4629,0,0
4630,0,0
4631,0,2001
4632,0,2004
4633,0,1993
4634,0,1991
4635,0,1994
4636,0,2003
4637,0,1996
4638,0,0
4639,0,0
4640,0,0
4641,0,0
4642,0,2000
4643,0,0
4644,0,2006
4645,0,2001
4646,0,2001
4647,0,1982
4648,0,0
4649,0,0
4650,0,2002
4651,0,0
4652,0,2006
4653,0,0
4654,0,1996
4655,0,1963
4656,0,1993
4657,0,0
4658,0,0
4659,0,0
4660,0,1999
4661,0,1992
4662,0,1998
4663,0,2010
4664,0,2005
4665,0,1999
4666,0,1993
4667,0,0
4668,0,0
4669,0,0
4670,0,0
4671,0,0
4672,0,1998
4673,0,0
4674,0,1997
4675,0,0
4676,0,1984
4677,0,0
4678,0,0
4679,0,2003
4680,0,1998
4681,0,0
4682,0,0
4683,0,2003
4684,0,2009
4685,0,0
4686,0,0
4687,0,1969
4688,0,0
4689,0,1976
4690,0,1996
4691,0,2004
4692,0,2004
4693,0,0
4694,0,2005
4695,0,2000
4696,0,0
4697,0,2001
4698,0,0
4699,0,2007
4700,0,1999
4701,0,0
4702,0,0
4703,0,0
4704,0,0
4705,0,0
4706,0,0
4707,0,0
4708,0,0
4709,0,1992
4710,0,0
4711,0,0
4712,0,0
4713,0,2006
4714,0,0
4715,0,0
4716,0,1978
4717,0,1972
4718,0,2007
4719,0,2009
4720,0,1991
4721,0,0
4722,0,0
4723,0,0
4724,0,0
4725,0,2009
4726,0,0
4727,0,2009
4728,0,0
4729,0,0
4730,0,0
4731,0,2008
4732,0,0
4733,0,2001
4734,0,0
4735,0,0
4736,0,0
4737,0,0
4738,0,2008
4739,0,1988
4740,0,2006
4741,0,2006
4742,0,2000
4743,0,0
4744,0,0
4745,0,2008
4746,0,0
4747,0,2007
4748,0,0
4749,0,1992
4750,0,0
4751,0,0
4752,0,0
4753,0,0
4754,0,1999
4755,0,0
4756,0,2002
4757,0,2006
4758,0,1999
4759,0,0
4760,0,0
4761,0,1994
4762,0,0
4763,0,0
4764,0,1993
4765,0,0
4766,0,0
4767,0,0
4768,0,0
4769,0,2000
4770,0,0
4771,0,1990
4772,0,0
4773,0,0
4774,0,2004
4775,0,1999
4776,0,0
4777,0,2010
4778,0,0
4779,0,0
4780,0,2007
4781,0,0
4782,0,1999
4783,0,2006
4784,0,1983
4785,0,0
4786,0,0
4787,0,0
4788,0,0
4789,0,2002
4790,0,1979
4791,0,0
4792,0,2007
4793,0,2009
4794,0,2007
4795,0,1989
4796,0,1953
4797,0,0
4798,0,2007
4799,0,2000
4800,0,0
4801,0,1984
4802,0,2007
4803,0,1999
4804,0,0
4805,0,0
4806,0,1961
4807,0,0
4808,0,0
4809,0,0
4810,0,1998
4811,0,0
4812,0,2006
4813,0,0
4814,0,0
4815,0,1977
4816,0,1991
4817,0,1996
4818,0,0
4819,0,0
4820,0,2007
4821,0,0
4822,0,0
4823,0,0
4824,0,2006
4825,0,2000
4826,0,0
4827,0,2009
4828,0,2007
4829,0,1995
4830,0,0
4831,0,1990
4832,0,2005
4833,0,0
4834,0,0
4835,0,1997
4836,0,1998
4837,0,1983
4838,0,0
4839,0,0
4840,0,1994
4841,0,1980
4842,0,0
4843,0,1999
4844,0,0
4845,0,0
4846,0,0
4847,0,1997
4848,0,0
4849,0,2004
4850,0,0
4851,0,0
4852,0,2001
4853,0,0
4854,0,0
4855,0,1994
4856,0,2001
4857,0,0
4858,0,0
4859,0,0
4860,0,0
4861,0,0
4862,0,0
4863,0,1988
4864,0,0
4865,0,0
4866,0,1977
4867,0,0
4868,0,2003
4869,0,2005
4870,0,2002
4871,0,1983
4872,0,1989
4873,0,2009
4874,0,0
4875,0,0
4876,0,0
4877,0,2008
4878,0,2001
4879,0,1997
4880,0,2002
4881,0,0
4882,0,2007
4883,0,0
4884,0,0
4885,0,0
4886,0,1991
4887,0,1998
4888,0,0
4889,0,0
4890,0,0
4891,0,0
4892,0,2005
4893,0,2007
4894,0,1988
4895,0,0
4896,0,0
4897,0,0
4898,0,0
4899,0,0
4900,0,1996
4901,0,0
4902,0,0
4903,0,0
4904,0,0
4905,0,1981
4906,0,0
4907,0,0
4908,0,2002
4909,0,2006
4910,0,0
4911,0,1995
4912,0,2001
4913,0,2006
4914,0,2009
4915,0,0
4916,0,0
4917,0,0
4918,0,0
4919,0,1995
4920,0,2008
4921,0,0
4922,0,0
4923,0,1999
4924,0,0
4925,0,0
4926,0,1998
4927,0,1997
4928,0,0
4929,0,0
4930,0,0
4931,0,0
4932,0,1996
4933,0,0
4934,0,1992
4935,0,0
4936,0,0
4937,0,1962
4938,0,0
4939,0,0
4940,0,1966
4941,0,2004
4942,0,0
4943,0,0
4944,0,2005
4945,0,2004
4946,0,0
4947,0,0
4948,0,1996
4949,0,1994
4950,0,0
4951,0,2003
4952,0,1973
4953,0,1998
4954,0,2002
4955,0,0
4956,0,2007
4957,0,0
4958,0,2000
4959,0,1994
4960,0,2005
4961,0,2007
4962,0,2009
4963,0,0
4964,0,0
4965,0,0
4966,0,0
4967,0,0
4968,0,1987
4969,0,1994
4970,0,2007
4971,0,2002
4972,0,2007
4973,0,0
4974,0,1977
4975,0,2004
4976,0,0
4977,0,2008
4978,0,2001
4979,0,0
4980,0,0
4981,0,1993
4982,0,1984
4983,0,0
4984,0,2005
4985,0,0
4986,0,1988
4987,0,1999
4988,0,0
4989,0,0
4990,0,1994
4991,0,0
4992,0,1998
4993,0,0
4994,0,0
4995,0,1988
4996,0,0
4997,0,0
4998,0,1989
4999,0,2008
5000,0,0
5001,0,0
5002,0,0
5003,0,0
5004,0,0
5005,0,2001
5006,0,0
5007,0,0
5008,0,2006
5009,0,2000
5010,0,0
5011,0,0
5012,0,0
5013,0,2009
5014,0,2002
5015,0,2000
5016,0,0
5017,0,2006
5018,0,0
5019,0,0
5020,0,0
5021,0,0
5022,0,1988
5023,0,1991
5024,0,0
5025,0,0
5026,0,0
5027,0,2006
5028,0,1968
5029,0,2004
5030,0,1994
5031,0,2005
5032,0,0
5033,0,0
5034,0,0
5035,0,1999
5036,0,2005
5037,0,0
5038,0,2000
5039,0,2004
5040,0,0
5041,0,0
5042,0,0
5043,0,1995
5044,0,0
5045,0,0
5046,0,0
5047,0,1971
5048,0,2002
5049,0,0
5050,0,1993
5051,0,0
5052,0,0
5053,0,0
5054,0,1953
5055,0,0
5056,0,1973
5057,0,0
5058,0,0
5059,0,2007
5060,0,2003
5061,0,0
5062,0,0
5063,0,0
5064,0,0
5065,0,0
5066,0,0
5067,0,0
5068,0,2006
5069,0,2003
5070,0,0
5071,0,0
5072,0,0
5073,0,0
5074,0,0
5075,0,1969
5076,0,0
5077,0,2008
5078,0,0
5079,0,1974
5080,0,0
5081,0,0
5082,0,1960
5083,0,0
5084,0,2006
5085,0,1979
5086,0,0
5087,0,2008
5088,0,0
5089,0,2002
5090,0,1983
5091,0,2007
5092,0,0
5093,0,0
5094,0,2005
5095,0,1976
5096,0,1971
5097,0,2002
5098,0,1990
5099,0,0
5100,0,2008
5101,0,2001
5102,0,0
5103,0,0
5104,0,0
5105,0,0
5106,0,1983
5107,0,0
5108,0,0
5109,0,2003
5110,0,0
5111,0,0
5112,0,0
5113,0,0
5114,0,0
5115,0,2006
5116,0,0
5117,0,0
5118,0,1990
5119,0,0
5120,0,0
5121,0,2003
5122,0,2005
5123,0,2002
5124,0,2007
5125,0,0
5126,0,0
5127,0,1989
5128,0,0
5129,0,0
5130,0,0
5131,0,2007
5132,0,0
5133,0,2004
5134,0,2008
5135,0,0
5136,0,1998
5137,0,1989
5138,0,2002
5139,0,0
5140,0,1988
5141,0,0
5142,0,1995
5143,0,2001
5144,0,0
5145,0,1987
5146,0,1995
5147,0,0
5148,0,2001
5149,0,1994
5150,0,1991
5151,0,1990
5152,0,0
5153,0,0
5154,0,0
5155,0,0
5156,0,0
5157,0,1982
5158,0,0
5159,0,0
5160,0,1991
5161,0,2002
5162,0,2000
5163,0,0
5164,0,1990
5165,0,1996
5166,0,0
5167,0,0
5168,0,0
5169,0,0
5170,0,0
5171,0,0
5172,0,0
5173,0,2007
5174,0,2002
5175,0,2000
5176,0,0
5177,0,0
5178,0,0
5179,0,2006
5180,0,1997
5181,0,2002
5182,0,1996
5183,0,2001
5184,0,2008
5185,0,1988
5186,0,0
5187,0,1977
5188,0,2005
5189,0,2004
5190,0,2005
5191,0,0
5192,0,2008
5193,0,0
5194,0,2006
5195,0,0
5196,0,0
5197,0,0
5198,0,1981
5199,0,0
5200,0,0
5201,0,0
5202,0,1969
5203,0,2007
5204,0,1977
5205,0,0
5206,0,1934
5207,0,0
5208,0,0
5209,0,0
5210,0,1993
5211,0,0
5212,0,2003
5213,0,0
5214,0,1991
5215,0,0
5216,0,0
5217,0,2006
5218,0,2004
5219,0,2006
5220,0,0
5221,0,0
5222,0,2009
5223,0,1988
5224,0,0
5225,0,0
5226,0,0
5227,0,0
5228,0,1989
5229,0,0
5230,0,2005
5231,0,0
5232,0,0
5233,0,0
5234,0,1995
5235,0,2010
5236,0,1988
5237,0,1966
5238,0,2000
5239,0,1961
5240,0,0
5241,0,1981
5242,0,0
5243,0,0
5244,0,0
5245,0,0
5246,0,0
5247,0,0
5248,0,0
5249,0,0
5250,0,0
5251,0,0
5252,0,0
5253,0,0
5254,0,1999
5255,0,2005
5256,0,2007
5257,0,1971
5258,0,1999
5259,0,1984
5260,0,0
5261,0,0
5262,0,0
5263,0,1994
5264,0,0
5265,0,0
5266,0,2009
5267,0,0
5268,0,0
5269,0,2007
5270,0,1999
5271,0,0
5272,0,0
5273,0,2008
5274,0,1975
5275,0,0
5276,0,2002
5277,0,1994
5278,0,2007
5279,0,0
5280,0,0
5281,0,2000
5282,0,2003
5283,0,1999
5284,0,0
5285,0,0
5286,0,1998
5287,0,0
5288,0,0
5289,0,2002
5290,0,0
5291,0,0
5292,0,1973
5293,0,0
5294,0,1981
5295,0,2005
5296,0,0
5297,0,2005
5298,0,0
5299,0,1992
5300,0,1999
5301,0,0
5302,0,0
5303,0,2002
5304,0,2003
5305,0,0
5306,0,0
5307,0,2009
5308,0,0
5309,0,2006
5310,0,0
5311,0,2004
5312,0,0
5313,0,0
5314,0,2009
5315,0,0
5316,0,0
5317,0,0
5318,0,0
5319,0,1999
5320,0,2007
5321,0,0
5322,0,0
5323,0,0
5324,0,2005
5325,0,2009
5326,0,2004
5327,0,1981
5328,0,0
5329,0,0
5330,0,0
5331,0,2008
5332,0,1990
5333,0,1999
5334,0,1999
5335,0,2004
5336,0,2004
5337,0,2002
5338,0,1995
5339,0,2007
5340,0,0
5341,0,0
5342,0,0
5343,0,1993
5344,0,2002
5345,0,2005
5346,0,0
5347,0,0
5348,0,2005
5349,0,2005
5350,0,0
5351,0,2005
5352,0,1988
5353,0,1989
5354,0,0
5355,0,1962
5356,0,0
5357,0,0
5358,0,0
5359,0,1991
5360,0,2000
5361,0,1971
5362,0,0
5363,0,0
5364,0,0
5365,0,0
5366,0,0
5367,0,1999
5368,0,0
5369,0,0
5370,0,0
5371,0,1991
5372,0,2006
5373,0,2003
5374,0,2008
5375,0,0
5376,0,0
5377,0,0
5378,0,0
5379,0,0
5380,0,2003
5381,0,2000
5382,0,0
5383,0,0
5384,0,1982
5385,0,2008
5386,0,1986
5387,0,2008
5388,0,0
5389,0,0
5390,0,1971
5391,0,1997
5392,0,2001
5393,0,0
5394,0,0
5395,0,0
5396,0,0
5397,0,2003
5398,0,0
5399,0,1976
5400,0,2009
5401,0,1978
5402,0,1975
5403,0,1998
5404,0,0
5405,0,2010
5406,0,0
5407,0,1973
5408,0,1998
5409,0,0
5410,0,0
5411,0,2003
5412,0,0
5413,0,0
5414,0,1994
5415,0,0
5416,0,0
5417,0,2005
5418,0,0
5419,0,2002
5420,0,2006
5421,0,2004
5422,0,0
5423,0,2008
5424,0,2006
5425,0,0
5426,0,2005
5427,0,0
5428,0,1999
5429,0,0
5430,0,1990
5431,0,0
5432,0,0
5433,0,0
5434,0,2005
5435,0,0
5436,0,2007
5437,0,1996
5438,0,0
5439,0,2002
5440,0,1995
5441,0,0
5442,0,0
5443,0,2004
5444,0,0
5445,0,0
5446,0,2008
5447,0,1981
5448,0,2001
5449,0,0
5450,0,0
5451,0,2004
5452,0,0
5453,0,0
5454,0,0
5455,0,2010
5456,0,1994
5457,0,0
5458,0,0
5459,0,0
5460,0,2007
5461,0,2004
5462,0,0
5463,0,1991
5464,0,0
5465,0,0
5466,0,0
5467,0,0
5468,0,0
5469,0,0
5470,0,0
5471,0,1987
5472,0,1992
5473,0,2005
5474,0,0
5475,0,0
5476,0,1982
5477,0,0
5478,0,2009
5479,0,0
5480,0,0
5481,0,2009
5482,0,1995
5483,0,1993
5484,0,0
5485,0,1997
5486,0,1999
5487,0,0
5488,0,0
5489,0,0
5490,0,2001
5491,0,0
5492,0,0
5493,0,0
5494,0,0
5495,0,0
5496,0,0
5497,0,0
5498,0,2007
5499,0,0
5500,0,1968
5501,0,1992
5502,0,2005
5503,0,0
5504,0,0
5505,0,2002
5506,0,0
5507,0,0
5508,0,0
5509,0,2006
5510,0,0
5511,0,0
5512,0,2000
5513,0,1984
5514,0,0
5515,0,2000
5516,0,1997
5517,0,0
5518,0,0
5519,0,1966
5520,0,0
5521,0,0
5522,0,1969
5523,0,0
5524,0,2005
5525,0,0
5526,0,1989
5527,0,2003
5528,0,2007
5529,0,1993
5530,0,2005
5531,0,0
5532,0,0
5533,0,1979
5534,0,0
5535,0,1996
5536,0,1993
5537,0,0
5538,0,2000
5539,0,1991
5540,0,0
5541,0,1995
5542,0,2001
5543,0,0
5544,0,0
5545,0,0
5546,0,0
5547,0,0
5548,0,2003
5549,0,1990
5550,0,2007
5551,0,1990
5552,0,1972
5553,0,0
5554,0,0
5555,0,0
5556,0,0
5557,0,1980
5558,0,2002
5559,0,2005
5560,0,0
5561,0,0
5562,0,0
5563,0,1991
5564,0,2006
5565,0,0
5566,0,2003
5567,0,0
5568,0,2010
5569,0,2007
5570,0,0
5571,0,0
5572,0,2003
5573,0,2003
5574,0,0
5575,0,1998
5576,0,1997
5577,0,2003
5578,0,0
5579,0,1994
5580,0,1960
5581,0,0
5582,0,0
5583,0,0
5584,0,0
5585,0,0
5586,0,0
5587,0,0
5588,0,1990
5589,0,1975
5590,0,0
5591,0,2005
5592,0,0
5593,0,2007
5594,0,1993
5595,0,0
5596,0,0
5597,0,2004
5598,0,0
5599,0,0
5600,0,0
5601,0,1987
5602,0,0
5603,0,1998
5604,0,0
5605,0,0
5606,0,2004
5607,0,0
5608,0,0
5609,0,0
5610,0,2002
5611,0,0
5612,0,1983
5613,0,0
5614,0,2000
5615,0,0
5616,0,1988
5617,0,2005
5618,0,0
5619,0,0
5620,0,0
5621,0,2001
5622,0,0
5623,0,1957
5624,0,2006
5625,0,0
5626,0,1974
5627,0,0
5628,0,2007
5629,0,2007
5630,0,0
5631,0,0
5632,0,1993
5633,0,2009
5634,0,1982
5635,0,2010
5636,0,1998
5637,0,1972
5638,0,0
5639,0,0
5640,0,2004
5641,0,0
5642,0,1999
5643,0,0
5644,0,2007
5645,0,0
5646,0,0
5647,0,0
5648,0,0
5649,0,2008
5650,0,2008
5651,0,2002
5652,0,2006
5653,0,1991
5654,0,0
5655,0,1982
5656,0,0
5657,0,2004
5658,0,0
5659,0,0
5660,0,0
5661,0,1977
5662,0,1999
5663,0,0
5664,0,2004
5665,0,0
5666,0,0
5667,0,1970
5668,0,2006
5669,0,0
5670,0,0
5671,0,2002
5672,0,2003
5673,0,0
5674,0,2000
5675,0,1998
5676,0,0
5677,0,0
5678,0,2006
5679,0,0
5680,0,2002
5681,0,1985
5682,0,0
5683,0,1995
5684,0,0
5685,0,1994
5686,0,0
5687,0,1994
5688,0,2004
5689,0,0
5690,0,1984
5691,0,2006
5692,0,0
5693,0,0
5694,0,1981
5695,0,1995
5696,0,0
5697,0,2000
5698,0,2008
5699,0,1991
5700,0,0
5701,0,2005
5702,0,0
5703,0,1990
5704,0,0
5705,0,0
5706,0,0
5707,0,1999
5708,0,2003
5709,0,1984
5710,0,0
5711,0,0
5712,0,2000
5713,0,1968
5714,0,2000
5715,0,0
5716,0,0
5717,0,2004
5718,0,0
5719,0,0
5720,0,1989
5721,0,0
5722,0,0
5723,0,1994
5724,0,0
5725,0,0
5726,0,2008
5727,0,2003
5728,0,0
5729,0,0
5730,0,0
5731,0,0
5732,0,0
5733,0,2007
5734,0,1997
5735,0,0
5736,0,0
5737,0,2006
5738,0,0
5739,0,1978
5740,0,0
5741,0,0
5742,0,2005
5743,0,0
